ID	LABEL	Type
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Free_weights		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Frequency		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Frisbee		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Gardening		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Gentle		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Low
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Golf		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Ground		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Gymnastics		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Hammering		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Handball		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#High_intensity_interval_training		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Hiking		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Hockey_game		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Hoeing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Home_improvement_maintenance		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Home_repair		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Horseback_riding		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Hour		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Housekeeping_chore		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Hunting		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Ice		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Ice_hockey		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Ice_skate		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Improved_body_balance		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Improved_posture		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Improved_range_of_motion		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Increased_bone_strength		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Increased_breathing		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Increased_heart_rate		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Increased_muscle_strength		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Indoor		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Inline_skate		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Insufficient_activity		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Integrated_fitness		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Intensity		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Irregular		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Jazzercise		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Jogging		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Judo		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Jump_rope		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Karate		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Kayaking		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Lab_swimming		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Light		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Low
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Location		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Low		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Low_impact		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Low
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Martial_art		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Meter		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Mild		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Low
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Mile		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Mind_body_activity		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Minute		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Moderate		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Modifier		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Month		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Mopping		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Motocycling		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Mountaineering		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Mowing_lawn		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Nordic_track		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Observation_period		Class
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Orange_theory_1_hour_class_once_per_week_with_vigorous_intensity		http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#High_intensity_interval_training
http://www.semanticweb.org/hyk038/ontologies/2018/7/untitled-ontology-17#Outdoor		Class
